时段,城市,站点id,站点名称,全职满编率,全职分拣员满编率,全职理货员满编率,全职水产员满编率
202509,苏州,10000869,小象超市-秋枫站-SUZ038,0.9285714286,0.8666666667,1.125,0.6666666667
202509,北京,10001096,小象超市-华园站-BJ0314,1,0.962962963,0.7692307692,0.75
202509,东莞,10001074,小象超市-长安莲花站-DG0028,0.9130434783,0.8695652174,0.8,1
202509,佛山,10000860,小象超市-禅城文华站-FS0010,0.9736842105,1,0.9090909091,1
202509,广州,10000555,小象超市-鹤龙站-GZ0120,1.0625,0.9411764706,1.25,1.25
20250916-20250917,NULL,10000322,小象超市-才林街站-WH0068,1.1176470588,1.1111111111,1.2,1
20250917,深圳,10000437,小象超市-长旺站-SZ0154,0.9047619048,0.7826086957,1.1,1
20250917,上海,10000562,小象超市-浦建路站-SH0140,1.1904761905,1.347826087,0.8333333333,1.5
20250917,北京,10000504,小象超市-环科路站-BJ0226,1.1538461538,1.1333333333,1.2857142857,1
20250917,深圳,10000700,小象超市-锦程站-SZ0238,0.96875,0.8125,1,1.6
20250917,苏州,10000736,小象超市-锦芳站-SUZ014,1.0512820513,1.1,1.0833333333,0.75
20250917,深圳,10000553,小象超市-金荔站-SZ0192,1.0833333333,1.0526315789,1.3333333333,1
20250917,广州,10000377,小象超市-黄埔茅岗站-GZ0096,1,0.9,0.9,1.6
20250917,北京,10000465,小象超市-劲松东站-BJ0219,1.1111111111,1,1.1428571429,1.5
20250917,佛山,10000173,小象超市-佑一城站-FS0005,1.0689655172,1,1,1.4
W38,武汉,10000571,小象超市-鲁巷站-WH0099,1.3103448276,1.5625,1.25,0.3333333333
20250917,广州,10001450,小象超市-白云鹤边站-GZ0200,NULL,NULL,NULL,NULL
20250916,南京,10001223,小象超市-雨花台雄风站（流标）-NJ0033,NULL,NULL,NULL,NULL
20250916,上海,10000166,小象超市-浦东南路站-SH0084,NULL,NULL,NULL,NULL
20250917,武汉,10000325,小象超市-怡和路站-WH0069,NULL,NULL,NULL,NULL
20250917,深圳,10000582,小象超市-大运站-SZ0199,NULL,NULL,NULL,NULL
20250916,广州,10001403,小象超市-花都天马河站-GZ0199,NULL,NULL,NULL,NULL
20250916,北京,104,小象超市-运河东站-BJ0027,NULL,NULL,NULL,NULL
W38,深圳,10000942,小象超市-莞城盈锋站（已失效）-DG0016,NULL,NULL,NULL,NULL
W38,深圳,290,小象超市-平湖站-SZ0047,NULL,NULL,NULL,NULL
W38,上海,10000151,小象超市-伯士路站-SH0081,NULL,NULL,NULL,NULL
W38,武汉,275,小象超市-景兰苑站-WH0041,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10001358,小象超市-增城永宁站-GZ0196,0.675,0.625,0.5,2
20250916-20250917,NULL,10000519,小象超市-沙太站-GZ0111,0.9666666667,1,0.875,1.25
20250916-20250917,NULL,10001242,小象超市-观沙岭站-CS0019,1.2391304348,1.2380952381,1.25,1.3333333333
20250916-20250917,NULL,10000318,小象超市-裕亨站-SZ0137,0.9705882353,0.8157894737,1.3125,1
20250916,广州,10000293,小象超市-花都东站-GZ0083,1.0208333333,0.96,1.0769230769,1.2857142857
20250916,广州,10000752,小象超市-夏园站-GZ0154,1.064516129,0.9375,1.125,1.2
20250916,苏州,10001053,小象超市-隆发站-CZ0011,0.9428571429,0.9444444444,0.9090909091,1
20250916,南京,10001060,小象超市-鼓楼中央北站-NJ0008,1.2068965517,1.2142857143,1.2222222222,1.25
20250916,深圳,10000212,小象超市-云谷站-SZ0119,0.7368421053,0.6,0.8888888889,1
202509,长沙,10001313,小象超市-桃阳村站-CS0026,1.0377358491,1.0416666667,0.9444444444,1.25
W38,上海,213,小象超市-双城路站-SH0032,NULL,NULL,NULL,NULL
W38,西安,10001443,小象超市-莲湖唐人街站-XA0009,NULL,NULL,NULL,NULL
W38,北京,735,小象超市-六道口站-BJ0095,NULL,NULL,NULL,NULL
202509,广州,10000091,小象超市-市广路站-GZ0048,NULL,NULL,NULL,NULL
202509,南京,10001223,小象超市-雨花台雄风站（流标）-NJ0033,NULL,NULL,NULL,NULL
202509,深圳,290,小象超市-平湖站-SZ0047,NULL,NULL,NULL,NULL
202509,深圳,191,小象超市-新安站（已闭站）-SZ0008,NULL,NULL,NULL,NULL
202509,上海,10000230,小象超市-漕宝路站-SH0103,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000164,小象超市-沙一站-SZ0108,NULL,NULL,NULL,NULL
20250916-20250917,NULL,234,小象超市-协和路站-SH0038,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000024,小象超市-新塘站-GZ0028,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000035,小象超市-员岗站-GZ0032,NULL,NULL,NULL,NULL
W38,北京,10000668,小象超市-同兴园站-BJ0255,1.2972972973,1.2857142857,1.4,1.3333333333
W38,深圳,10000499,小象超市-中和站-SZ0182,0.9705882353,0.9411764706,1.1111111111,1
W38,深圳,10000321,小象超市-广弘站-SZ0138,1.0487804878,1.0833333333,1,1
W38,广州,10000712,小象超市-黄陂站-GZ0148,1.09375,1,1.2,1
W38,武汉,10000431,小象超市-佳园路站-WH0085,1.25,1.4666666667,1.125,0.6666666667
W38,苏州,10000986,小象超市-桃源站-WX0009,0.9642857143,0.7142857143,1.1111111111,1.6666666667
W38,东莞,10001087,小象超市-厚街华发站-DG0029,1.0384615385,1,1.125,1
W38,广州,10000751,小象超市-花都北新站-GZ0153,1,1.1538461538,0.75,1
202509,上海,10000594,小象超市-殷高西路站-SH0143,0.9473684211,0.9,1,1
202509,深圳,10000699,小象超市-桔塘站-SZ0237,0.9677419355,0.9411764706,1.1428571429,0.8
202509,长沙,10001126,小象超市-高桥北站-CS0003,1.0909090909,0.8,1.3636363636,1.5
202509,深圳,10000665,小象超市-华发站-SZ0225,0.8857142857,0.8421052632,0.8888888889,1
202509,广州,10000250,小象超市-新塘东站-GZ0077,0.8928571429,0.9285714286,0.8571428571,0.8
202509,北京,10000514,小象超市-国展站-BJ0228,1.1428571429,1.1304347826,0.8461538462,1.3333333333
202509,深圳,10000733,小象超市-海康站-SZ0246,0.8333333333,0.75,1,1
202509,深圳,10000331,小象超市-同富站-SZ0139,1.275862069,1.4,1.2857142857,1.2
202509,深圳,298,小象超市-新南站-SZ0049,1,1,1,1.25
202509,杭州,10000966,小象超市-凤起站-HZ0021,1.0512820513,1.1052631579,1,1
20250916-20250917,NULL,98,小象超市-兰亭盛荟二期站-WH0004,NULL,NULL,NULL,NULL
20250916-20250917,NULL,86,小象超市-旧宫站-BJ0019,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000061,小象超市-华旺站-SZ0084,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000055,小象超市-和一站-SZ0079,NULL,NULL,NULL,NULL
20250916-20250917,NULL,126,小象超市-潞苑站-BJ0041,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000281,小象超市-北翟路站（标的失效）-SH0110,NULL,NULL,NULL,NULL
20250916,南京,10001066,小象超市-鼓楼马台街站（流标）-NJ0013,NULL,NULL,NULL,NULL
20250916,上海,10000941,小象超市-云飞路站-SH0215,NULL,NULL,NULL,NULL
20250916,东莞,10001015,小象超市-东城宏伟站（废弃）-DG0023,NULL,NULL,NULL,NULL
20250916,合肥,10001412,小象超市-锦城站-HF0008,NULL,NULL,NULL,NULL
20250916,武汉,10000892,小象超市-李家墩站（流标）-WH0132,NULL,NULL,NULL,NULL
20250917,深圳,10001414,小象超市-莲花站-SZ0294,NULL,NULL,NULL,NULL
20250916,上海,10000168,小象超市-云间路站-SH0086,NULL,NULL,NULL,NULL
20250916,深圳,10000682,小象超市-新丹站（废弃）-SZ0232,NULL,NULL,NULL,NULL
20250917,广州,1864,小象超市-祈福站（已闭站）-GZ0016,NULL,NULL,NULL,NULL
20250917,武汉,166,小象超市-恒大城站-WH0027,NULL,NULL,NULL,NULL
W38,东莞,10001145,小象超市-快驴虚拟站04-DG0034,NULL,NULL,NULL,NULL
W38,武汉,100,小象超市-琴台墨园站-WH0006,NULL,NULL,NULL,NULL
20250917,杭州,10001028,小象超市-云水站-HZ0039,1.0526315789,1,1.2,1
20250917,长沙,10001126,小象超市-高桥北站-CS0003,1.0909090909,0.8,1.3636363636,1.5
20250917,深圳,10000665,小象超市-华发站-SZ0225,0.8857142857,0.8421052632,0.8888888889,1
20250917,广州,10000781,小象超市-天河潭村站-GZ0159,0.9743589744,0.9,1.0909090909,1
20250917,广州,10000903,小象超市-天河体育东站-GZ0180,1,1,1,1
20250917,北京,10000200,小象超市-黄村西大街站-BJ0146,0.7037037037,0.6666666667,0.75,1
20250917,杭州,10001027,小象超市-中河站-HZ0038,0.7179487179,0.85,0.5,0.5
20250917,长沙,10001286,小象超市-涂家冲站-CS0023,1.1304347826,1.2380952381,1.0625,1.3333333333
20250917,北京,10000373,小象超市-同济一站-BJ0198,1,0.875,1,1
20250917,上海,10000819,小象超市-榆林路站-SH0187,0.96,1.1538461538,0.8571428571,0.6666666667
20250917,东莞,10001087,小象超市-厚街华发站-DG0029,1.0384615385,1,1.125,1
202509,武汉,10000580,小象超市-盘龙湖站-WH0102,0.7777777778,0.7777777778,0.8333333333,0.5
20250916-20250917,NULL,10000586,小象超市-嘉创路站-BJ0245,1.1770833333,0.8965517241,1.3333333333,1.375
20250916-20250917,NULL,10000587,小象超市-丽泽站-BJ0246,1.0526315789,1.0277777778,1.1428571429,1
20250916-20250917,NULL,202,小象超市-龙华站-SZ0019,1.2931034483,1.34375,1.1428571429,1
20250916-20250917,NULL,311,小象超市-洛溪站-GZ0003,1.1097560976,1.275,0.9166666667,1
20250916-20250917,NULL,10000900,小象超市-华承站-HZ0007,0.8780487805,1,0.6153846154,1
20250916-20250917,NULL,10000835,小象超市-庙山站-WH0130,1.3214285714,1.2,1.75,1
20250916-20250917,NULL,10000749,小象超市-冬青站-SUZ018,0.9736842105,0.85,1,1
20250916-20250917,NULL,10000982,小象超市-普福站-HZ0024,0.8875,0.825,1,1.2
20250916-20250917,NULL,10000479,小象超市-康正站-SZ0170,1.0952380952,1,1,1.3333333333
20250916-20250917,NULL,10001343,小象超市-经发站-YW0002,0.6909090909,0.5689655172,0.84375,0.8571428571
20250916,北京,10000791,小象超市-天北站-BJ0267,1.2333333333,1.2631578947,1.1428571429,1
20250916,北京,10000302,小象超市-新华东街站-BJ0176,1.15,1.1818181818,1,1
20250916,昆山,10000929,小象超市-花溪站-KS0905,1.0810810811,1.1666666667,0.9166666667,1.25
202509,深圳,10000020,小象超市-园山站-SZ0068,NULL,NULL,NULL,NULL
202509,上海,10000144,小象超市-龙水南路站-SH0079,NULL,NULL,NULL,NULL
20250916-20250917,NULL,206,小象超市-吴中路站-SH0028,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10001442,小象超市-雁塔高新站-XA0008,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000099,小象超市-西单站-BJ0130,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000168,小象超市-云间路站-SH0086,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000941,小象超市-云飞路站-SH0215,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000086,小象超市-智慧城站-GZ0045,NULL,NULL,NULL,NULL
20250916-20250917,NULL,120,小象超市-良乡站-BJ0036,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000089,小象超市-大石站-GZ0046,NULL,NULL,NULL,NULL
20250916-20250917,NULL,92,小象超市-首经贸站-BJ0023,NULL,NULL,NULL,NULL
20250916,杭州,10001177,小象超市-联胜站-HZ0052,1.0625,1.0625,1.2,0.75
20250916,杭州,10000981,小象超市-万松站-HZ0023,1.2068965517,1.0714285714,1.2222222222,1.5
20250916,上海,10000534,小象超市-中山西路站-SH0131,0.8484848485,0.6111111111,1.1111111111,1
20250916,北京,10000854,小象超市-昌西站-BJ0284,1.0740740741,1.125,1,1
20250916,北京,10000657,小象超市-乾安路站-BJ0254,0.8666666667,0.9375,0.7777777778,0.6666666667
20250916,上海,10000478,小象超市-洞业路二站-SH0123,0.9736842105,0.95,0.9090909091,1.25
20250916,上海,10000818,小象超市-礼尚路站-SH0186,1.0869565217,1.0833333333,1,1
20250916,天津,10001272,小象超市-塘沽站-TJ0018,0.8461538462,0.65,1.1428571429,1
W38,南京,10001104,小象超市-栖霞丁家庄站-NJ0022,1.1025641026,1.15,1.0909090909,1
W38,长沙,10001368,小象超市-金谷路站-CS0030,NULL,NULL,NULL,NULL
W38,深圳,10000589,小象超市-荔香站-SZ0201,1.0909090909,1.04,1.1818181818,1.2
W38,苏州,10000802,小象超市-广济站-SUZ026,0.9565217391,1.0909090909,0.875,1
W38,长沙,10001153,小象超市-桂花坪站-CS0012,1.2424242424,1.1333333333,1.0909090909,2.25
W38,东莞,10001247,小象超市-东部科技站-DG0039,0.6923076923,0.6,0.8,0.8333333333
W38,北京,10001110,小象超市-旺科路站-BJ0316,0.8666666667,0.7368421053,1,1
20250916,武汉,10001416,小象超市-东风大道站-WH0146,NULL,NULL,NULL,NULL
20250917,深圳,10000019,小象超市-水径站-SZ0067,NULL,NULL,NULL,NULL
20250916,深圳,10000020,小象超市-园山站-SZ0068,NULL,NULL,NULL,NULL
20250916,北京,10000231,小象超市-行知路站-BJ0156,NULL,NULL,NULL,NULL
20250916,广州,10001102,小象超市-快驴虚拟站03-GZ0187,NULL,NULL,NULL,NULL
20250917,深圳,10000811,小象超市-三合站（流标）-SZ0256,NULL,NULL,NULL,NULL
20250916,北京,853,小象超市-上岸站-BJ0099,NULL,NULL,NULL,NULL
20250917,昆山,10000919,小象超市-白墅站-KS0902,NULL,NULL,NULL,NULL
20250917,北京,239,小象超市-黄渠站-BJ0069,NULL,NULL,NULL,NULL
20250916,北京,10000057,小象超市-小象超市-物资学院站-BJ0119-BJ0122,NULL,NULL,NULL,NULL
20250917,上海,10000596,小象超市-合川路站-SH0145,NULL,NULL,NULL,NULL
20250917,武汉,10000755,小象超市-六渡桥站（流标）-WH0122,NULL,NULL,NULL,NULL
20250917,上海,10000191,小象超市-东方路站-SH0096,1.0384615385,1,1.1428571429,1
20250917,深圳,10001098,小象超市-汇泰站-SZ0270,0.95,1.0454545455,0.8,1
W38,上海,10000478,小象超市-洞业路二站-SH0123,0.9736842105,0.95,0.9090909091,1.25
W38,上海,10000289,小象超市-殷行路站-SH0112,0.8846153846,1,0.8571428571,0.6666666667
W38,广州,10000782,小象超市-番禺沙湾站-GZ0160,0.9166666667,1,0.75,1
W38,武汉,10000558,小象超市-墨水湖站-WH0098,0.7916666667,0.9,0.7,0.6666666667
202509,广州,10000725,小象超市-新塘南站-GZ0151,1.3636363636,1.6,1.1666666667,1.25
202509,天津,10001123,小象超市-福运站-TJ0008,1.0967741935,1.1333333333,1.0909090909,1
202509,深圳,10000432,小象超市-清龙站-SZ0153,0.8709677419,0.7058823529,1.1428571429,1
202509,天津,10001130,小象超市-百舸站-TJ0010,0.8235294118,0.6470588235,1,1
202509,广州,10000126,小象超市-双岗站-GZ0058,1.0322580645,0.9375,1,1.25
202509,惠州,10001065,小象超市-港惠站-HZ1002,0.75,0.9047619048,0.5,1
202509,苏州,10000955,小象超市-柏庄站-WX0004,1.1111111111,1,1,1.6666666667
202509,广州,10000194,小象超市-赤岗站-GZ0070,1.1052631579,1.0526315789,1.0909090909,1.2
202509,深圳,10000713,小象超市-景芬站-SZ0241,1.0909090909,1.2083333333,0.8181818182,0.8333333333
202509,嘉兴,10001325,小象超市-晋阳站-JX0009,0.2894736842,0.2222222222,0.5,0
202509,杭州,10001085,小象超市-运溪站-HZ0046,0.9677419355,1.0666666667,0.7777777778,0.8
202509,广州,10000252,小象超市-西村站-GZ0079,1.04,1,0.8571428571,1.6666666667
202509,广州,10000609,小象超市-番禺市广站-GZ0129,0.9130434783,0.9,1,0.75
202509,广州,10001334,小象超市-天河岑村站-GZ0195,0.8,1.25,0.4,1
20250916,上海,10000098,小象超市-内江路站-SH0066,NULL,NULL,NULL,NULL
20250916,深圳,10000351,小象超市-荔景站-SZ0144,NULL,NULL,NULL,NULL
W38,北京,85,小象超市-八角站-BJ0018,NULL,NULL,NULL,NULL
W38,深圳,197,小象超市-莲塘站-SZ0014,NULL,NULL,NULL,NULL
W38,佛山,10001366,小象超市-南海罗村站-FS0024,NULL,NULL,NULL,NULL
W38,杭州,10001256,小象超市-龙舟站（流标）-HZ0058,NULL,NULL,NULL,NULL
W38,深圳,261,小象超市-梅河站-SZ0030,NULL,NULL,NULL,NULL
202509,深圳,10000572,小象超市-振兴站-SZ0197,NULL,NULL,NULL,NULL
202509,北京,192,小象超市-永外站-BJ0060,NULL,NULL,NULL,NULL
202509,广州,10000480,小象超市-琶洲岛站-GZ0107,NULL,NULL,NULL,NULL
202509,广州,10000026,小象超市-南业路站-GZ0030,NULL,NULL,NULL,NULL
202509,深圳,10000640,小象超市-荣丰站-SZ0216,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000649,小象超市-前进路站-GZ0133,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000129,小象超市-杨美站-SZ0103,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000125,小象超市-石楼站-GZ0057,NULL,NULL,NULL,NULL
20250916-20250917,NULL,188,小象超市-蛇口站-SZ0002,NULL,NULL,NULL,NULL
20250916-20250917,NULL,228,小象超市-洪德路站-SH0036,NULL,NULL,NULL,NULL
20250916-20250917,NULL,227,小象超市-西红门站-BJ0068,NULL,NULL,NULL,NULL
20250916,武汉,169,小象超市-老关新城站-WH0036,NULL,NULL,NULL,NULL
20250916,深圳,300,小象超市-坑梓站-SZ0051,NULL,NULL,NULL,NULL
20250916,武汉,155,小象超市-百步华庭站-WH0020,NULL,NULL,NULL,NULL
20250917,上海,10000617,小象超市-鹤望路站-SH0150,NULL,NULL,NULL,NULL
20250916,广州,10000482,小象超市-天河智慧城站-GZ0109,NULL,NULL,NULL,NULL
20250916,上海,10000889,小象超市-吴美路站-SH0202,NULL,NULL,NULL,NULL
W38,武汉,155,小象超市-百步华庭站-WH0020,NULL,NULL,NULL,NULL
20250917,廊坊,10000910,小象超市-燕东站-LF0005,1.0256410256,1.2380952381,0.6666666667,1
20250917,武汉,10000610,小象超市-南湖东站-WH0106,1.6,1.6363636364,1.5,1.5
20250917,深圳,10000165,小象超市-塘尾站-SZ0109,1.1034482759,1.0625,1,1.25
202509,杭州,10000998,小象超市-金惠站-HZ0028,1.1142857143,1.0526315789,1.1,1.5
202509,上海,10000980,小象超市-沪亭路站-SH0219,1.0967741935,1.0625,1.2222222222,1
202509,上海,10000675,小象超市-金运路站-SH0158,1.0357142857,0.8,1.25,1.3333333333
202509,长沙,10001188,小象超市-麓云路站-CS0015,1.0392156863,0.875,1.2777777778,1.1666666667
202509,昆山,10000957,小象超市-柏庐站-KS0907,1.037037037,1.1428571429,0.875,1
202509,台州,10001434,小象超市-路桥站-TZ0002,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000246,小象超市-曹安公路二站-SH0106,1.0961538462,1.1538461538,1,1.1666666667
20250916-20250917,NULL,10000302,小象超市-新华东街站-BJ0176,1.15,1.1818181818,1,1
20250916-20250917,NULL,10000260,小象超市-红棉站-SZ0124,0.9428571429,0.8888888889,1,1
20250916-20250917,NULL,10001098,小象超市-汇泰站-SZ0270,0.95,1.0454545455,0.8,1
20250916-20250917,NULL,10000240,小象超市-雄楚大道站-WH0051,1.09375,1.0588235294,1,1.3333333333
20250916-20250917,NULL,10000868,小象超市-文萃站-SUZ037,1.0454545455,1.2727272727,0.75,1
20250916-20250917,NULL,10000713,小象超市-景芬站-SZ0241,1.0795454545,1.1875,0.8181818182,0.8333333333
20250916-20250917,NULL,10000477,小象超市-南洲站-GZ0106,1.0967741935,1.0666666667,1,1
20250916-20250917,NULL,10001225,小象超市-领航站-TJ0015,0.7435897436,0.725,0.75,1
20250916-20250917,NULL,10001292,小象超市-福泽路站-CS0025,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000918,小象超市-龙吴路站-SH0210,0.8695652174,0.75,1.1666666667,1.3333333333
20250916-20250917,NULL,10000988,小象超市-嫩江站-SUZ057,1.4166666667,1.8,1,1.5
20250916,天津,10001024,小象超市-大沽站-TJ0002,0.8444444444,0.9130434783,0.75,0.75
20250916,武汉,10001252,小象超市-光谷大道站-WH0140,1.1851851852,1.2857142857,1.25,0.6666666667
20250916,上海,10000940,小象超市-五莲路站-SH0214,0.9655172414,0.8666666667,1.1111111111,1
20250916,深圳,10000643,小象超市-石厦站-SZ0218,0.9393939394,1,1,1
20250916,上海,10000917,小象超市-青松路站-SH0209,0.8823529412,0.7777777778,0.8,1
20250916,上海,10000979,小象超市-天山路站-SH0218,1.0869565217,1,1.1428571429,1.5
20250916,深圳,10000763,小象超市-共和站-SZ0249,1.1555555556,1.16,1.1818181818,1.1666666667
20250916,深圳,10000625,小象超市-海虹站-SZ0209,1.0588235294,1.1666666667,1,1.25
20250916,广州,10000678,小象超市-市南路站-GZ0143,1.2272727273,1.3,1.1666666667,1.25
W38,北京,10000239,小象超市-首经贸东站-BJ0160,0.9523809524,0.96,0.9090909091,1
W38,深圳,10000508,小象超市-福祥站-SZ0184,1.0540540541,1.0526315789,1.1,1
W38,上海,10000740,小象超市-赤峰路站-SH0168,0.875,1,0.5714285714,0.6666666667
